2133115688.1.JPG
0.118202,0.115444,0.10532,0.0983387,0.0754917,0.0602409,0.0600199,0.0483471,0.0404482,0.0396977,0.037173,0.0203594,0.0140799,0.0119409,0.0101311,0.00896752,0.00754376,0.00739638,0.00720059,0.00702042,0.00643467,0.00381238,0.00358536,0.00339295,0.00295955,0.00272305,0.00269705,0.00263919,0.00250034,0.00245777,0.00242779,0.00222604,0.00209606,0.00194818,0.00176433,0.00170691,0.00168319,0.00160798,0.00145679,0.00138252
3399102627.1.jpg
stopwatch,cellular_telephone,remote_control,hand-held_computer,modem,radio,digital_watch,Polaroid_camera,digital_clock,joystick,switch,iPod,web_site,screwdriver,tape_player,reflex_camera,lighter,lens_cap,hard_disc,cassette_player,microphone,scale,power_drill,computer_keyboard,lotion,oscilloscope,notebook,cassette,screen,CD_player,binoculars,television,pill_bottle,mouse,cash_machine,sunscreen,printer,carpenter's_kit,tripod,projector
0.335436,0.185121,0.151599,0.121716,0.0463524,0.0355893,0.024075,0.0165724,0.0154948,0.0135965,0.00588977,0.00576814,0.00433868,0.00409456,0.00405202,0.00287239,0.00265489,0.00238718,0.00210972,0.00160644,0.00135995,0.00132543,0.00104539,0.000913071,0.000842951,0.000681111,0.000651999,0.000584007,0.000540674,0.000519477,0.000461926,0.000453106,0.000452332,0.000443488,0.000391783,0.000382635,0.000374666,0.000360452,0.000358411,0.000348527
3399102701.1.JPG
switch,safe,scale,power_drill,digital_watch,modem,soap_dispenser,printer,espresso_maker,sewing_machine,digital_clock,stopwatch,web_site,hand_blower,combination_lock,projector,washer,lighter,carton,remote_control,whistle,hook,can_opener,toilet_seat,cash_machine,rubber_eraser,screwdriver,pill_bottle,binoculars,sunscreen,Polaroid_camera,photocopier,joystick,hand-held_computer,mousetrap,screw,lotion,pencil_sharpener,plunger,microphone
0.164352,0.102374,0.0525939,0.0487377,0.0462862,0.0441014,0.0388661,0.0229582,0.0226406,0.0222009,0.0196917,0.0188158,0.016667,0.0151277,0.0136199,0.0119048,0.0118899,0.0118267,0.0116282,0.0107575,0.0107427,0.00992483,0.00977329,0.00939669,0.00895658,0.00770073,0.0072413,0.00640209,0.00582883,0.00558117,0.00553928,0.00519659,0.00488587,0.00486421,0.00485741,0.00485237,0.00463863,0.00448128,0.00447414,0.00422471
3399102773.1.JPG
web_site,envelope,rule,screen,radio,analog_clock,menu,monitor,modem,oscilloscope,CD_player,carton,hard_disc,microwave,switch,book_jacket,washer,desktop_computer,slide_rule,cassette,digital_clock,remote_control,packet,notebook,printer,joystick,cassette_player,television,space_heater,mouse,wall_clock,laptop,projector,tape_player,dishwasher,safe,stopwatch,magnetic_compass,binder,scale
0.790302,0.157111,0.0116587,0.00431461,0.00332536,0.00224265,0.00207339,0.00189171,0.00177574,0.00168563,0.0016274,0.00115111,0.00102416,0.000988498,0.0008564,0.000818568,0.000712943,0.000691379,0.000598838,0.000560534,0.000518343,0.000488274,0.000473801,0.000462484,0.000454354,0.00042306,0.000408062,0.000402917,0.000298527,0.000296963,0.00028721,0.000280646,0.000277389,0.000270263,0.000267724,0.000267173,0.000259366,0.00025829,0.000243517,0.000235682
3399103040.1.JPG
web_site,modem,hand_blower,whistle,cassette_player,hook,microphone,mouse,cassette,iron,stethoscope,sunglass,radio,loupe,stopwatch,remote_control,can_opener,vacuum,sunglasses,CD_player,projector,joystick,printer,letter_opener,snorkel,hard_disc,tape_player,oxygen_mask,envelope,power_drill,combination_lock,nematode,switch,hand-held_computer,ocarina,screen,hair_slide,muzzle,menu,screwdriver
0.30507,0.0776419,0.0705423,0.0428343,0.03726,0.0363295,0.0344188,0.0323398,0.0303548,0.0295065,0.0240862,0.0200872,0.0191158,0.0176492,0.0147465,0.0135632,0.0129134,0.0126989,0.0110779,0.0109547,0.0103083,0.0095136,0.00879132,0.00877651,0.00784289,0.00769926,0.00668691,0.00663071,0.00534705,0.00347983,0.00330851,0.00314508,0.00304394,0.00263184,0.0024823,0.00207787,0.00196979,0.00167379,0.00163139,0.0016166
3399103439.1.jpg
can_opener,hard_disc,hammer,hand_blower,safe,scale,waffle_iron,power_drill,carpenter's_kit,stopwatch,joystick,toilet_seat,iron,loupe,whistle,screwdriver,CD_player,corkscrew,washer,remote_control,gas_pump,frying_pan,paintbrush,hatchet,modem,digital_watch,screw,hook,combination_lock,menu,magnetic_compass,sewing_machine,web_site,letter_opener,spatula,dial_telephone,oil_filter,pay-phone,reel,plunger
0.581768,0.091635,0.0375087,0.0354436,0.0282502,0.0233433,0.0215364,0.0214131,0.0139598,0.00884801,0.00685389,0.00683613,0.00679959,0.00613989,0.00585886,0.00583255,0.00535009,0.00504004,0.00457863,0.00397551,0.00369065,0.00351814,0.00343489,0.00320407,0.00306543,0.00269192,0.00264664,0.00252359,0.00246588,0.0022648,0.00223278,0.00214726,0.00194597,0.00194126,0.00187939,0.00185252,0.00158928,0.00158702,0.00157945,0.00154494
3399103520.1.JPG
hand_blower,dial_telephone,mousetrap,power_drill,pencil_sharpener,iron,cassette,sewing_machine,switch,printer,pay-phone,cassette_player,can_opener,joystick,modem,scale,harmonica,whistle,tape_player,web_site,buckle,toaster,hammer,cash_machine,cleaver,screwdriver,revolver,loupe,hook,spotlight,plane,slide_rule,safe,rubber_eraser,chain_saw,rule,screw,paper_towel,Polaroid_camera,waffle_iron
0.0939064,0.0833555,0.0767054,0.0761237,0.0675002,0.0588087,0.0585061,0.0514462,0.0509794,0.0404002,0.0384953,0.0285401,0.0263874,0.0226255,0.0206577,0.0201916,0.0164603,0.0156586,0.0112981,0.00870442,0.00803267,0.00740333,0.00678129,0.00655548,0.00635769,0.00635584,0.00520205,0.00467723,0.00466181,0.00332109,0.00310987,0.00282228,0.00274697,0.00266055,0.00263104,0.00252673,0.00205686,0.00199196,0.00186852,0.00185182
3399103521.1.JPG
pencil_sharpener,can_opener,iron,pill_bottle,corkscrew,hammer,buckle,revolver,toaster,web_site,power_drill,hand_blower,chain_saw,Band_Aid,hair_slide,reel,harmonica,lighter,carpenter's_kit,coffee_mug,screwdriver,rule,sunscreen,digital_watch,water_bottle,lotion,face_powder,packet,holster,water_jug,paintbrush,whistle,hard_disc,rubber_eraser,modem,soap_dispenser,nail,sunglass,cup,hook
0.260365,0.17898,0.0484202,0.0408547,0.0332259,0.0321598,0.028599,0.0223824,0.0206418,0.0204543,0.0168702,0.0163524,0.0150906,0.0121418,0.0116166,0.0110521,0.010892,0.00973341,0.00919953,0.00760528,0.00712328,0.00667086,0.00511524,0.00462733,0.00454018,0.00433084,0.00430155,0.00404939,0.00398791,0.0039856,0.00395337,0.0038768,0.00379306,0.00370075,0.00368889,0.00330277,0.00327998,0.00325404,0.00325272,0.00313815
3399103567.1.JPG
web_site,scale,gas_pump,digital_clock,microwave,cassette_player,cash_machine,tape_player,envelope,cassette,washer,switch,vending_machine,dishwasher,modem,radio,printer,stopwatch,rule,parking_meter,sewing_machine,safe,remote_control,moving_van,ambulance,oscilloscope,hard_disc,iPod,whistle,minibus,digital_watch,recreational_vehicle,packet,sunscreen,hand-held_computer,analog_clock,power_drill,screwdriver,CD_player,pay-phone
